//大二下::循环系统::英文
问答题：
"Prazosin","音标：/prazosin/<br>释义：哌唑嗪<br>词组：""Prazosin""（本轮先按整词保留；建议后续人工补更细词源。）<br>构词：整体对应“哌唑嗪”这一循环系统整合课术语。","大二下::循环系统::英文::药理学::prazosin 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"Probucol","音标：/probucol/<br>释义：普罗布考<br>词组：""Probucol""（本轮先按整词保留；建议后续人工补更细词源。）<br>构词：整体对应“普罗布考”这一循环系统整合课术语。","大二下::循环系统::英文::药理学::probucol 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"Procainamide","音标：/procainamide/<br>释义：普鲁卡因胺<br>词组：""Procainamide""（本轮先按整词保留；建议后续人工补更细词源。）<br>构词：整体对应“普鲁卡因胺”这一循环系统整合课术语。","大二下::循环系统::英文::药理学::procainamide 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"Propafenone","音标：/propafenone/<br>释义：普罗帕酮<br>词组：""Propafenone""（本轮先按整词保留；建议后续人工补更细词源。）<br>构词：整体对应“普罗帕酮”这一循环系统整合课术语。","大二下::循环系统::英文::药理学::propafenone 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"Propranolol","音标：/propranolol/<br>释义：普萘洛尔<br>词组：""Propranolol""（本轮先按整词保留；建议后续人工补更细词源。）<br>构词：整体对应“普萘洛尔”这一循环系统整合课术语。","大二下::循环系统::英文::药理学::propranolol 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"Quinidine","音标：/quinidine/<br>释义：奎尼丁<br>词组：""Quinidine""（奎尼丁，源自 quinine 相关命名体系。）<br>构词：整体对应“奎尼丁”这一循环系统整合课术语。","大二下::循环系统::英文::药理学::quinidine 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"Quinidine syncope","音标：/quinidine/ /ˈsɪnkəˌpi/<br>释义：奎尼丁晕厥<br>词组：""Quinidine""（奎尼丁，源自 quinine 相关命名体系。）<br>词组：""syncope""（本轮先按整词保留；建议后续人工补更细词源。）<br>构词：整体对应“奎尼丁晕厥”这一循环系统整合课术语。","大二下::循环系统::英文::药理学::quinidine-syncope 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"RAS inhibitors","音标：/ɑːr/ /eɪ/ /ɛs/ /ˌɪnˈhɪbətərz/<br>释义：肾素-血管紧张素系统(RAS)抑制药<br>词组：""RAS""（本轮先按整词保留；建议后续人工补更细词源。）<br>词组：""inhibitors""（由 inhibit “抑制” + -or “执行者” + -s 复数构成，表示“抑制剂”。）<br>构词：整体对应“肾素-血管紧张素系统(RAS)抑制药”这一循环系统整合课术语。","大二下::循环系统::英文::药理学::ras-inhibitors 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"Rebound phenomenon","音标：/riˈbaʊnd/ /fəˈnɑməˌnɑn/<br>释义：反跳现象<br>词组：""Rebound""（本轮先按整词保留；建议后续人工补更细词源。）<br>词组：""phenomenon""（现象，源自希腊语 phainomenon “显现之物”。）<br>构词：整体对应“反跳现象”这一循环系统整合课术语。","大二下::循环系统::英文::药理学::rebound-phenomenon 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"Reentry","音标：/riˈɪntri/<br>释义：折返激动<br>词组：""Reentry""（本轮先按整词保留；建议后续人工补更细词源。）<br>构词：整体对应“折返激动”这一循环系统整合课术语。","大二下::循环系统::英文::药理学::reentry 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"Reserpine","音标：/reserpine/<br>释义：利血平<br>词组：""Reserpine""（本轮先按整词保留；建议后续人工补更细词源。）<br>构词：整体对应“利血平”这一循环系统整合课术语。","大二下::循环系统::英文::药理学::reserpine 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"Rhabdomyolysis","音标：/rhabdomyolysis/<br>释义：横纹肌溶解症<br>词组：""Rhabdomyolysis""（-lysis：溶解、分解。）<br>构词：整体对应“横纹肌溶解症”这一循环系统整合课术语。","大二下::循环系统::英文::药理学::rhabdomyolysis 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"Salbutamol","音标：/salbutamol/<br>释义：沙丁胺醇<br>词组：""Salbutamol""（本轮先按整词保留；建议后续人工补更细词源。）<br>构词：整体对应“沙丁胺醇”这一循环系统整合课术语。","大二下::循环系统::英文::药理学::salbutamol 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"Simvastatin","音标：/simvastatin/<br>释义：辛伐他汀<br>词组：""Simvastatin""（本轮先按整词保留；建议后续人工补更细词源。）<br>构词：整体对应“辛伐他汀”这一循环系统整合课术语。","大二下::循环系统::英文::药理学::simvastatin 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"Sinus tachycardia","音标：/ˈsaɪnəs/ /tachycardia/<br>释义：窦性心动过速<br>词组：""Sinus""（本轮先按整词保留；建议后续人工补更细词源。）<br>词组：""tachycardia""（由 tachy- “快” + cardia “心脏/心搏” 构成，表示“心动过速”。）<br>构词：整体对应“窦性心动过速”这一循环系统整合课术语。","大二下::循环系统::英文::药理学::sinus-tachycardia 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"Sodium nitroprusside","音标：/ˈsoʊdiəm/ /nitroprusside/<br>释义：硝普钠<br>词组：""Sodium""（钠，来自 soda / natrium 的命名体系。）<br>词组：""nitroprusside""（本轮先按整词保留；建议后续人工补更细词源。）<br>构词：整体对应“硝普钠”这一循环系统整合课术语。","大二下::循环系统::英文::药理学::sodium-nitroprusside 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"Spironolactone","音标：/spironolactone/<br>释义：螺内酯<br>词组：""Spironolactone""（本轮先按整词保留；建议后续人工补更细词源。）<br>构词：整体对应“螺内酯”这一循环系统整合课术语。","大二下::循环系统::英文::药理学::spironolactone 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"Stable angina pectoris","音标：/ˈsteɪbəl/ /ænˈʤaɪnə/ /ˈpɛktərɪs/<br>释义：稳定型心绞痛<br>词组：""Stable""（稳定的，源自拉丁语 stabilis。）<br>词组：""angina""（源自拉丁语 angere，原义为 to choke / strangle，表示“绞痛、憋闷感”。）<br>词组：""pectoris""（源自拉丁语 pectus “胸”，是其属格形式，表示“胸部的”。）<br>构词：整体对应“稳定型心绞痛”这一循环系统整合课术语。","大二下::循环系统::英文::药理学::stable-angina-pectoris 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"Strophanthin K","音标：/strophanthin/ /keɪ/<br>释义：毒毛花苷K<br>词组：""Strophanthin""（本轮先按整词保留；建议后续人工补更细词源。）<br>词组：""K""（本轮先按整词保留；建议后续人工补更细词源。）<br>构词：整体对应“毒毛花苷K”这一循环系统整合课术语。","大二下::循环系统::英文::药理学::strophanthin-k 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"Sympatholytic drugs","音标：/sympatholytic/ /drəgz/<br>释义：交感神经抑制药<br>词组：""Sympatholytic""（由 sympatho- “交感神经” + -lytic “溶解、抑制” 构成，表示“交感神经抑制的”。）<br>词组：""drugs""（药物。）<br>构词：整体对应“交感神经抑制药”这一循环系统整合课术语。","大二下::循环系统::英文::药理学::sympatholytic-drugs 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"Tachyphylaxis","音标：/tachyphylaxis/<br>释义：快速耐受性<br>词组：""Tachyphylaxis""（tachy-：快。）<br>构词：整体对应“快速耐受性”这一循环系统整合课术语。","大二下::循环系统::英文::药理学::tachyphylaxis 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"Thiazide-like diuretics","音标：/thiazide-like/ /ˌdaɪuˈrɛtɪks/<br>释义：噻嗪样利尿药<br>词组：""Thiazide-like""（本轮先按整词保留；建议后续人工补更细词源。）<br>词组：""diuretics""（由 di- “分开、通过” + ur- “尿” + -etic/-tic 构成，表示“利尿药”。）<br>构词：整体对应“噻嗪样利尿药”这一循环系统整合课术语。","大二下::循环系统::英文::药理学::thiazide-like-diuretics 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"Thiazides","音标：/thiazides/<br>释义：噻嗪类利尿药<br>词组：""Thiazides""（本轮先按整词保留；建议后续人工补更细词源。）<br>构词：整体对应“噻嗪类利尿药”这一循环系统整合课术语。","大二下::循环系统::英文::药理学::thiazides 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"Triggered activity","音标：/ˈtrɪgərd/ /ækˈtɪvɪti/<br>释义：触发活动<br>词组：""Triggered""（本轮先按整词保留；建议后续人工补更细词源。）<br>词组：""activity""（本轮先按整词保留；建议后续人工补更细词源。）<br>构词：整体对应“触发活动”这一循环系统整合课术语。","大二下::循环系统::英文::药理学::triggered-activity 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"Triglyceride","音标：/traɪˈglɪsərˌaɪd/<br>释义：甘油三酯<br>词组：""Triglyceride""（本轮先按整词保留；建议后续人工补更细词源。）<br>构词：整体对应“甘油三酯”这一循环系统整合课术语。","大二下::循环系统::英文::药理学::triglyceride 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"Trimetazidine","音标：/trimetazidine/<br>释义：曲美他嗪<br>词组：""Trimetazidine""（本轮先按整词保留；建议后续人工补更细词源。）<br>构词：整体对应“曲美他嗪”这一循环系统整合课术语。","大二下::循环系统::英文::药理学::trimetazidine 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"Unstable angina pectoris","音标：/ənˈsteɪbəl/ /ænˈʤaɪnə/ /ˈpɛktərɪs/<br>释义：不稳定型心绞痛<br>词组：""Unstable""（不稳定的，由 un- “不” + stable 构成。）<br>词组：""angina""（源自拉丁语 angere，原义为 to choke / strangle，表示“绞痛、憋闷感”。）<br>词组：""pectoris""（源自拉丁语 pectus “胸”，是其属格形式，表示“胸部的”。）<br>构词：整体对应“不稳定型心绞痛”这一循环系统整合课术语。","大二下::循环系统::英文::药理学::unstable-angina-pectoris 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"Variant angina pectoris","音标：/ˈvɛriənt/ /ænˈʤaɪnə/ /ˈpɛktərɪs/<br>释义：变异型心绞痛<br>词组：""Variant""（变异型、变体，源自拉丁语 variare “变化”。）<br>词组：""angina""（源自拉丁语 angere，原义为 to choke / strangle，表示“绞痛、憋闷感”。）<br>词组：""pectoris""（源自拉丁语 pectus “胸”，是其属格形式，表示“胸部的”。）<br>构词：整体对应“变异型心绞痛”这一循环系统整合课术语。","大二下::循环系统::英文::药理学::variant-angina-pectoris 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"Vasopressin","音标：/vasopressin/<br>释义：血管加压素<br>词组：""Vasopressin""（由 vaso- “血管” + press “压” + -in 构成，表示“加压素”。）<br>构词：整体对应“血管加压素”这一循环系统整合课术语。","大二下::循环系统::英文::药理学::vasopressin 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
"Ventricular fibrillation","音标：/vɛnˈtrɪkjulər/ /ˌfɪbrɪˈleɪʃən/<br>释义：心室纤颤<br>词组：""Ventricular""（由 ventricul- “心室” + -ar 构成，表示“心室的”。）<br>词组：""fibrillation""（由 fibrill “细纤维样颤动” + -ation 构成，表示“颤动”。）<br>构词：整体对应“心室纤颤”这一循环系统整合课术语。","大二下::循环系统::英文::药理学::ventricular-fibrillation 教学大纲::熟悉 资料::词汇表 题型::英文词根-词缀 重点::考点"
